research_join_key,signal_time,signal_time_msc,arm,max_layers,layer_index,entry_time_msc,entry_bid,protection_activated,protection_time_msc,exit_mode,exit_time_msc,exit_ask,observed_r,nominal_net_r_1bps,stress_net_r_2bps
1780916100039_SELL,2026.06.08 10:55:00,1780916100039,PYRAMID_L10,10,2,1780916340083,4296.24,NO,0,TIME_EXIT,1780916700360,4293.48,0.31933884,0.26963028,0.21992172
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,CONTROL_L1,1,1,1781043300041,4258.76,NO,0,TIME_EXIT,1781043900117,4255.86,0.42923219,0.36619782,0.30316344
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L3,3,1,1781043300041,4258.76,YES,1781043500189,TIME_EXIT,1781043900117,4255.86,0.42923219,0.36619782,0.30316344
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L3,3,2,1781043500189,4256.55,YES,1781043700192,TIME_EXIT,1781043900117,4255.86,0.10212766,0.03912599,-0.02387567
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L3,3,3,1781043700192,4256.06,NO,0,TIME_EXIT,1781043900117,4255.86,0.02960222,-0.03339219,-0.09638660
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L5,5,1,1781043300041,4258.76,YES,1781043420047,TIME_EXIT,1781043900117,4255.86,0.42923219,0.36619782,0.30316344
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L5,5,2,1781043420047,4256.53,YES,1781043540127,PROTECTED_STOP,1781043698267,4256.59,-0.00888067,-0.07188204,-0.13488340
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L5,5,3,1781043540127,4255.11,YES,1781043660043,PROTECTED_STOP,1781043660114,4255.13,-0.00296022,-0.06594057,-0.12892093
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L5,5,4,1781043660043,4254.86,NO,0,TIME_EXIT,1781043900117,4255.86,-0.14801110,-0.21098775,-0.27396440
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L7,7,1,1781043300041,4258.76,YES,1781043385764,TIME_EXIT,1781043900117,4255.86,0.42923219,0.36619782,0.30316344
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L7,7,2,1781043385764,4256.51,YES,1781043557187,PROTECTED_STOP,1781043698267,4256.59,-0.01184089,-0.07484196,-0.13784303
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L7,7,3,1781043557187,4255.37,NO,0,TIME_EXIT,1781043900117,4255.86,-0.07252544,-0.13550964,-0.19849384
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L10,10,1,1781043300041,4258.76,YES,1781043360115,TIME_EXIT,1781043900117,4255.86,0.42923219,0.36619782,0.30316344
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L10,10,2,1781043360115,4256.64,YES,1781043540127,PROTECTED_STOP,1781043698369,4256.66,-0.00296022,-0.06596322,-0.12896622
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L10,10,3,1781043540127,4255.11,YES,1781043660043,PROTECTED_STOP,1781043660114,4255.13,-0.00296022,-0.06594057,-0.12892093
1781043300041_SELL,2026.06.09 22:15:00,1781043300041,PYRAMID_L10,10,4,1781043660043,4254.86,NO,0,TIME_EXIT,1781043900117,4255.86,-0.14801110,-0.21098775,-0.27396440
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,CONTROL_L1,1,1,1781087700145,4194.70,NO,0,TIME_EXIT,1781088300266,4189.78,0.69751899,0.63804982,0.57858066
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L3,3,1,1781087700145,4194.70,YES,1781087900338,TIME_EXIT,1781088300266,4189.78,0.69751899,0.63804982,0.57858066
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L3,3,2,1781087900338,4193.40,YES,1781088100322,PROTECTED_STOP,1781088124571,4193.61,-0.02977215,-0.08922289,-0.14867362
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L3,3,3,1781088100322,4192.88,NO,0,TIME_EXIT,1781088300266,4189.78,0.43949367,0.38005031,0.32060695
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L5,5,1,1781087700145,4194.70,YES,1781087820173,PROTECTED_STOP,1781087832055,4194.77,-0.00992405,-0.06939322,-0.12886238
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L5,5,2,1781087820173,4193.91,NO,0,TIME_EXIT,1781088300266,4189.78,0.58551899,0.52606102,0.46660306
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L7,7,1,1781087700145,4194.70,YES,1781087785903,PROTECTED_STOP,1781087832055,4194.77,-0.00992405,-0.06939322,-0.12886238
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L7,7,2,1781087785903,4193.78,NO,0,TIME_EXIT,1781088300266,4189.78,0.56708861,0.50763249,0.44817636
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L10,10,1,1781087700145,4194.70,YES,1781087760236,PROTECTED_STOP,1781087761041,4194.73,-0.00425316,-0.06372233,-0.12319149
1781087700145_SELL,2026.06.10 10:35:00,1781087700145,PYRAMID_L10,10,2,1781087760236,4194.51,NO,0,TIME_EXIT,1781088300266,4189.78,0.67058228,0.61111581,0.55164934
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,CONTROL_L1,1,1,1781100300029,4161.40,NO,0,TIME_EXIT,1781100900034,4168.70,-0.80974547,-0.85590540,-0.90206533
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L3,3,1,1781100300029,4161.40,NO,0,TIME_EXIT,1781100900034,4168.70,-0.80974547,-0.85590540,-0.90206533
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L5,5,1,1781100300029,4161.40,NO,0,TIME_EXIT,1781100900034,4168.70,-0.80974547,-0.85590540,-0.90206533
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L7,7,1,1781100300029,4161.40,YES,1781100385947,PROTECTED_STOP,1781100392078,4161.50,-0.01109240,-0.05725233,-0.10341226
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L7,7,2,1781100385947,4160.90,NO,0,TIME_EXIT,1781100900034,4168.70,-0.86520749,-0.91136187,-0.95751625
1781100300029_SELL,2026.06.10 14:05:00,1781100300029,PYRAMID_L10,10,1,1781100300029,4161.40,NO,0,TIME_EXIT,1781100900034,4168.70,-0.80974547,-0.85590540,-0.90206533
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,CONTROL_L1,1,1,1781156400033,4067.13,NO,0,TIME_EXIT,1781157000048,4055.24,1.11990581,1.08159797,1.04329013
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L3,3,1,1781156400033,4067.13,YES,1781156600075,TIME_EXIT,1781157000048,4055.24,1.11990581,1.08159797,1.04329013
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L3,3,2,1781156600075,4060.05,YES,1781156800121,TIME_EXIT,1781157000048,4055.24,0.45304852,0.41480737,0.37656621
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L3,3,3,1781156800121,4057.18,NO,0,TIME_EXIT,1781157000048,4055.24,0.18272643,0.14451231,0.10629818
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L5,5,1,1781156400033,4067.13,YES,1781156520043,TIME_EXIT,1781157000048,4055.24,1.11990581,1.08159797,1.04329013
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L5,5,2,1781156520043,4057.28,YES,1781156880122,TIME_EXIT,1781157000048,4055.24,0.19214532,0.15393025,0.11571519
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L5,5,3,1781156880122,4055.66,NO,0,TIME_EXIT,1781157000048,4055.24,0.03955933,0.00135952,-0.03684029
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L7,7,1,1781156400033,4067.13,YES,1781156485834,TIME_EXIT,1781157000048,4055.24,1.11990581,1.08159797,1.04329013
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L7,7,2,1781156485834,4059.02,YES,1781156571528,PROTECTED_STOP,1781156593744,4059.06,-0.00376756,-0.04199901,-0.08023047
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L7,7,3,1781156571528,4056.38,NO,0,TIME_EXIT,1781157000048,4055.24,0.10737533,0.06916874,0.03096215
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L10,10,1,1781156400033,4067.13,YES,1781156460081,TIME_EXIT,1781157000048,4055.24,1.11990581,1.08159797,1.04329013
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L10,10,2,1781156460081,4062.78,YES,1781156520043,PROTECTED_STOP,1781156615768,4062.84,-0.00565133,-0.04391820,-0.08218507
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L10,10,3,1781156520043,4057.28,YES,1781156580154,PROTECTED_STOP,1781156584181,4057.39,-0.01036078,-0.04857584,-0.08679091
1781156400033_SELL,2026.06.11 05:40:00,1781156400033,PYRAMID_L10,10,4,1781156580154,4055.22,NO,0,TIME_EXIT,1781157000048,4055.24,-0.00188378,-0.04007944,-0.07827511
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,CONTROL_L1,1,1,1781178300012,4090.67,NO,0,TIME_EXIT,1781178900079,4087.05,0.49257684,0.43691471,0.38125257
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L3,3,1,1781178300012,4090.67,YES,1781178500044,PROTECTED_STOP,1781178556696,4090.79,-0.01632851,-0.07199065,-0.12765279
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L3,3,2,1781178500044,4089.23,NO,0,TIME_EXIT,1781178900079,4087.05,0.29663467,0.24099213,0.18534959
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L5,5,1,1781178300012,4090.67,YES,1781178540088,PROTECTED_STOP,1781178556696,4090.79,-0.01632851,-0.07199065,-0.12765279
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L5,5,2,1781178540088,4089.70,NO,0,TIME_EXIT,1781178900079,4087.05,0.36058802,0.30493908,0.24929015
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L7,7,1,1781178300012,4090.67,YES,1781178471649,PROTECTED_STOP,1781178556696,4090.79,-0.01632851,-0.07199065,-0.12765279
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L7,7,2,1781178471649,4090.00,NO,0,TIME_EXIT,1781178900079,4087.05,0.40140931,0.34575629,0.29010327
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L10,10,1,1781178300012,4090.67,YES,1781178480044,PROTECTED_STOP,1781178556696,4090.79,-0.01632851,-0.07199065,-0.12765279
1781178300012_SELL,2026.06.11 11:45:00,1781178300012,PYRAMID_L10,10,2,1781178480044,4089.53,NO,0,TIME_EXIT,1781178900079,4087.05,0.33745596,0.28180934,0.22616271
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,CONTROL_L1,1,1,1781197800031,4062.53,NO,0,TIME_EXIT,1781198400089,4063.78,-0.09354537,-0.12394784,-0.15435031
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L3,3,1,1781197800031,4062.53,YES,1781198000047,PROTECTED_STOP,1781198107116,4062.75,-0.01646399,-0.04686645,-0.07726892
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L3,3,2,1781198000047,4053.46,NO,0,TIME_EXIT,1781198400089,4063.78,-0.77231057,-0.80264516,-0.83297976
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L5,5,1,1781197800031,4062.53,YES,1781197920067,PROTECTED_STOP,1781198107116,4062.75,-0.01646399,-0.04686645,-0.07726892
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L5,5,2,1781197920067,4057.75,NO,0,TIME_EXIT,1781198400089,4063.78,-0.45126286,-0.48162956,-0.51199626
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L7,7,1,1781197800031,4062.53,YES,1781197885779,PROTECTED_STOP,1781198107116,4062.75,-0.01646399,-0.04686645,-0.07726892
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L7,7,2,1781197885779,4056.39,YES,1781197971485,PROTECTED_STOP,1781198027715,4056.86,-0.03517306,-0.06552958,-0.09588610
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L7,7,3,1781197971485,4054.11,NO,0,TIME_EXIT,1781198400089,4063.78,-0.72366698,-0.75400644,-0.78434589
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L10,10,1,1781197800031,4062.53,YES,1781197860068,PROTECTED_STOP,1781198107116,4062.75,-0.01646399,-0.04686645,-0.07726892
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L10,10,2,1781197860068,4057.62,YES,1781197980039,PROTECTED_STOP,1781198029125,4057.89,-0.02020580,-0.05057152,-0.08093725
1781197800031_SELL,2026.06.11 17:10:00,1781197800031,PYRAMID_L10,10,3,1781197980039,4053.88,NO,0,TIME_EXIT,1781198400089,4063.78,-0.74087933,-0.77121706,-0.80155480
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,CONTROL_L1,1,1,1781207700011,4079.69,NO,0,TIME_EXIT,1781208300044,4074.95,0.53093309,0.48523600,0.43953890
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L3,3,1,1781207700011,4079.69,YES,1781208100080,PROTECTED_STOP,1781208106053,4079.72,-0.00336034,-0.04905743,-0.09475453
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L3,3,2,1781208100080,4078.90,NO,0,TIME_EXIT,1781208300044,4074.95,0.44244424,0.39675600,0.35106775
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L5,5,1,1781207700011,4079.69,YES,1781208060042,PROTECTED_STOP,1781208085399,4079.73,-0.00448045,-0.05017755,-0.09587464
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L5,5,2,1781208060042,4077.10,NO,0,TIME_EXIT,1781208300044,4074.95,0.24082408,0.19515600,0.14948791
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L7,7,1,1781207700011,4079.69,YES,1781208042869,PROTECTED_STOP,1781208085399,4079.73,-0.00448045,-0.05017755,-0.09587464
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L7,7,2,1781208042869,4077.56,NO,0,TIME_EXIT,1781208300044,4074.95,0.29234923,0.24667600,0.20100276
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L10,10,1,1781207700011,4079.69,YES,1781208060042,PROTECTED_STOP,1781208085399,4079.73,-0.00448045,-0.05017755,-0.09587464
1781207700011_SELL,2026.06.11 19:55:00,1781207700011,PYRAMID_L10,10,2,1781208060042,4077.10,NO,0,TIME_EXIT,1781208300044,4074.95,0.24082408,0.19515600,0.14948791
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,CONTROL_L1,1,1,1781580000011,4311.63,NO,0,TIME_EXIT,1781580600032,4308.42,0.72308930,0.62596489,0.52884048
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L3,3,1,1781580000011,4311.63,YES,1781580200073,TIME_EXIT,1781580600032,4308.42,0.72308930,0.62596489,0.52884048
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L3,3,2,1781580200073,4309.27,YES,1781580400034,PROTECTED_STOP,1781580456532,4309.27,0.00000000,-0.09707125,-0.19414249
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L3,3,3,1781580400034,4308.06,NO,0,TIME_EXIT,1781580600032,4308.42,-0.08109413,-0.17813812,-0.27518211
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L5,5,1,1781580000011,4311.63,YES,1781580120018,TIME_EXIT,1781580600032,4308.42,0.72308930,0.62596489,0.52884048
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L5,5,2,1781580120018,4310.82,YES,1781580240031,TIME_EXIT,1781580600032,4308.42,0.54062751,0.44352135,0.34641519
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L5,5,3,1781580240031,4309.24,YES,1781580360091,PROTECTED_STOP,1781580455929,4309.25,-0.00225261,-0.09932319,-0.19639376
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L5,5,4,1781580360091,4308.25,NO,0,TIME_EXIT,1781580600032,4308.42,-0.03829445,-0.13534272,-0.23239099
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L7,7,1,1781580000011,4311.63,YES,1781580085737,PROTECTED_STOP,1781580087156,4311.79,-0.03604183,-0.13316624,-0.23029065
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L7,7,2,1781580085737,4310.60,NO,0,TIME_EXIT,1781580600032,4308.42,0.49106999,0.39396879,0.29686758
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L10,10,1,1781580000011,4311.63,YES,1781580120018,TIME_EXIT,1781580600032,4308.42,0.72308930,0.62596489,0.52884048
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L10,10,2,1781580120018,4310.82,YES,1781580180015,TIME_EXIT,1781580600032,4308.42,0.54062751,0.44352135,0.34641519
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L10,10,3,1781580180015,4308.73,YES,1781580360091,PROTECTED_STOP,1781580441029,4308.85,-0.02703138,-0.12409046,-0.22114954
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L10,10,4,1781580360091,4308.25,YES,1781580420061,PROTECTED_STOP,1781580441029,4308.85,-0.13515688,-0.23220515,-0.32925342
1781580000011_SELL,2026.06.16 03:20:00,1781580000011,PYRAMID_L10,10,5,1781580420061,4307.35,NO,0,TIME_EXIT,1781580600032,4308.42,-0.24102977,-0.33805776,-0.43508576
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,CONTROL_L1,1,1,1781586000015,4313.57,NO,0,TIME_EXIT,1781586600117,4311.58,0.30282609,0.23718480,0.17154352
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L3,3,1,1781586000015,4313.57,YES,1781586200139,TIME_EXIT,1781586600117,4311.58,0.30282609,0.23718480,0.17154352
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L3,3,2,1781586200139,4311.13,YES,1781586400149,PROTECTED_STOP,1781586449998,4311.21,-0.01217391,-0.07777807,-0.14338222
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L3,3,3,1781586400149,4307.90,NO,0,TIME_EXIT,1781586600117,4311.58,-0.56000000,-0.62555500,-0.69111000
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L5,5,1,1781586000015,4313.57,YES,1781586120057,TIME_EXIT,1781586600117,4311.58,0.30282609,0.23718480,0.17154352
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L5,5,2,1781586120057,4312.39,YES,1781586240031,PROTECTED_STOP,1781586501894,4312.42,-0.00456522,-0.07018854,-0.13581187
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L5,5,3,1781586240031,4311.58,YES,1781586360044,PROTECTED_STOP,1781586455897,4311.62,-0.00608696,-0.07169796,-0.13730896
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L5,5,4,1781586360044,4308.67,NO,0,TIME_EXIT,1781586600117,4311.58,-0.44282609,-0.50839280,-0.57395952
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L7,7,1,1781586000015,4313.57,YES,1781586085761,TIME_EXIT,1781586600117,4311.58,0.30282609,0.23718480,0.17154352
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L7,7,2,1781586085761,4312.17,YES,1781586172048,PROTECTED_STOP,1781586500199,4312.18,-0.00152174,-0.06714172,-0.13276170
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L7,7,3,1781586172048,4311.99,YES,1781586257177,PROTECTED_STOP,1781586498270,4311.99,0.00000000,-0.06561724,-0.13123448
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L7,7,4,1781586257177,4311.36,YES,1781586343342,PROTECTED_STOP,1781586455189,4311.38,-0.00304348,-0.06865113,-0.13425878
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L7,7,5,1781586343342,4308.90,NO,0,TIME_EXIT,1781586600117,4311.58,-0.40782609,-0.47339630,-0.53896652
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L10,10,1,1781586000015,4313.57,YES,1781586060049,TIME_EXIT,1781586600117,4311.58,0.30282609,0.23718480,0.17154352
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L10,10,2,1781586060049,4312.87,YES,1781586120057,TIME_EXIT,1781586600117,4311.58,0.19630435,0.13067372,0.06504309
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L10,10,3,1781586120057,4312.39,YES,1781586180021,PROTECTED_STOP,1781586501894,4312.42,-0.00456522,-0.07018854,-0.13581187
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L10,10,4,1781586180021,4311.27,YES,1781586300036,PROTECTED_STOP,1781586454685,4311.35,-0.01217391,-0.07778020,-0.14338648
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L10,10,5,1781586300036,4310.35,YES,1781586360044,PROTECTED_STOP,1781586447986,4310.35,0.00000000,-0.06559228,-0.13118457
1781586000015_SELL,2026.06.16 05:00:00,1781586000015,PYRAMID_L10,10,6,1781586360044,4308.67,NO,0,TIME_EXIT,1781586600117,4311.58,-0.44282609,-0.50839280,-0.57395952
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,CONTROL_L1,1,1,1781599200003,4316.88,NO,0,TIME_EXIT,1781599800092,4318.15,-0.27614056,-0.37000399,-0.46386743
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L3,3,1,1781599200003,4316.88,YES,1781599600048,PROTECTED_STOP,1781599601806,4317.01,-0.02826636,-0.12212979,-0.21599323
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L3,3,2,1781599600048,4316.67,NO,0,TIME_EXIT,1781599800092,4318.15,-0.32180159,-0.41566046,-0.50951933
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L5,5,1,1781599200003,4316.88,NO,0,TIME_EXIT,1781599800092,4318.15,-0.27614056,-0.37000399,-0.46386743
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L7,7,1,1781599200003,4316.88,YES,1781599285808,PROTECTED_STOP,1781599291744,4316.88,0.00000000,-0.09386344,-0.18772687
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L7,7,2,1781599285808,4316.12,NO,0,TIME_EXIT,1781599800092,4318.15,-0.44139002,-0.53523693,-0.62908384
1781599200003_SELL,2026.06.16 08:40:00,1781599200003,PYRAMID_L10,10,1,1781599200003,4316.88,NO,0,TIME_EXIT,1781599800092,4318.15,-0.27614056,-0.37000399,-0.46386743
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,CONTROL_L1,1,1,1781688000014,4323.83,NO,0,TIME_EXIT,1781688600027,4324.48,-0.12837242,-0.21376635,-0.29916028
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L3,3,1,1781688000014,4323.83,YES,1781688200098,PROTECTED_STOP,1781688247658,4323.83,0.00000000,-0.08539393,-0.17078785
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L3,3,2,1781688200098,4322.89,NO,0,TIME_EXIT,1781688600027,4324.48,-0.31401869,-0.39939405,-0.48476942
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L5,5,1,1781688000014,4323.83,YES,1781688120065,PROTECTED_STOP,1781688247658,4323.83,0.00000000,-0.08539393,-0.17078785
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L5,5,2,1781688120065,4322.44,NO,0,TIME_EXIT,1781688600027,4324.48,-0.40289191,-0.48825838,-0.57362486
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L7,7,1,1781688000014,4323.83,YES,1781688086512,PROTECTED_STOP,1781688087537,4324.02,-0.03752425,-0.12291817,-0.20831210
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L7,7,2,1781688086512,4323.56,NO,0,TIME_EXIT,1781688600027,4324.48,-0.18169635,-0.26708494,-0.35247354
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L10,10,1,1781688000014,4323.83,YES,1781688120065,PROTECTED_STOP,1781688247658,4323.83,0.00000000,-0.08539393,-0.17078785
1781688000014_SELL,2026.06.17 09:20:00,1781688000014,PYRAMID_L10,10,2,1781688120065,4322.44,NO,0,TIME_EXIT,1781688600027,4324.48,-0.40289191,-0.48825838,-0.57362486
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,CONTROL_L1,1,1,1781693700050,4325.37,NO,0,TIME_EXIT,1781694300442,4326.25,-0.19178829,-0.28605593,-0.38032358
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L3,3,1,1781693700050,4325.37,NO,0,TIME_EXIT,1781694300442,4326.25,-0.19178829,-0.28605593,-0.38032358
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L5,5,1,1781693700050,4325.37,YES,1781694060107,PROTECTED_STOP,1781694070147,4325.39,-0.00435882,-0.09862647,-0.19289412
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L5,5,2,1781694060107,4324.35,NO,0,TIME_EXIT,1781694300442,4326.25,-0.41408834,-0.50833376,-0.60257918
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L7,7,1,1781693700050,4325.37,YES,1781694042920,PROTECTED_STOP,1781694070147,4325.39,-0.00435882,-0.09862647,-0.19289412
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L7,7,2,1781694042920,4324.06,NO,0,TIME_EXIT,1781694300442,4326.25,-0.47729130,-0.57153040,-0.66576950
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L10,10,1,1781693700050,4325.37,YES,1781694060107,PROTECTED_STOP,1781694070147,4325.39,-0.00435882,-0.09862647,-0.19289412
1781693700050_SELL,2026.06.17 10:55:00,1781693700050,PYRAMID_L10,10,2,1781694060107,4324.35,NO,0,TIME_EXIT,1781694300442,4326.25,-0.41408834,-0.50833376,-0.60257918
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,CONTROL_L1,1,1,1781706900042,4325.73,NO,0,TIME_EXIT,1781707500060,4326.06,-0.09078850,-0.20979655,-0.32880460
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,PYRAMID_L3,3,1,1781706900042,4325.73,YES,1781707300386,PROTECTED_STOP,1781707303726,4325.74,-0.00275117,-0.12175921,-0.24076726
1781706900042_SELL,2026.06.17 14:35:00,1781706900042,PYRAMID_L3,3,2,1781707300386,4325.51,NO,0,TIME_EXIT,1781707500060,4326.06,-0.15131417,-0.27031617,-0.38931816
